startIp,endIp,ipVersion,asn,abuser_score,route,descr,country,active,org,domain,abuse,type,created,updated,rir
1.4.252.0,1.4.255.255,4,23969,0.0023 (Low),1.4.252.0/22,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.5.0.0,1.5.255.255,4,4725,0.0001 (Very Low),1.5.0.0/16,"ODN SoftBank Corp., JP",jp,true,SoftBank Corp.,softbank.jp,,isp,,2022-06-13,JPNIC
1.6.0.0,1.6.3.255,4,9583,0.0001 (Very Low),1.6.0.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.1.0,1.6.1.255,4,9583,0.0001 (Very Low),1.6.1.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.2.0,1.6.2.255,4,9583,0.0001 (Very Low),1.6.2.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.4.0,1.6.7.255,4,9583,0.0001 (Very Low),1.6.4.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.7.0,1.6.7.255,4,9583,0.0001 (Very Low),1.6.7.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.8.0,1.6.11.255,4,9583,0.0001 (Very Low),1.6.8.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.9.0,1.6.9.255,4,9583,0.0001 (Very Low),1.6.9.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.10.0,1.6.10.255,4,9583,0.0001 (Very Low),1.6.10.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.11.0,1.6.11.255,4,9583,0.0001 (Very Low),1.6.11.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.12.0,1.6.15.255,4,9583,0.0001 (Very Low),1.6.12.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.12.0,1.6.12.255,4,9583,0.0001 (Very Low),1.6.12.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.13.0,1.6.13.255,4,9583,0.0001 (Very Low),1.6.13.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.16.0,1.6.19.255,4,9583,0.0001 (Very Low),1.6.16.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.17.0,1.6.17.255,4,9583,0.0001 (Very Low),1.6.17.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.19.0,1.6.19.255,4,9583,0.0001 (Very Low),1.6.19.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.20.0,1.6.23.255,4,9583,0.0001 (Very Low),1.6.20.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.24.0,1.6.27.255,4,9583,0.0001 (Very Low),1.6.24.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.28.0,1.6.31.255,4,9583,0.0001 (Very Low),1.6.28.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.31.0,1.6.31.255,4,9583,0.0001 (Very Low),1.6.31.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.32.0,1.6.35.255,4,9583,0.0001 (Very Low),1.6.32.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.36.0,1.6.39.255,4,9583,0.0001 (Very Low),1.6.36.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.40.0,1.6.43.255,4,9583,0.0001 (Very Low),1.6.40.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.42.0,1.6.42.255,4,9583,0.0001 (Very Low),1.6.42.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.43.0,1.6.43.255,4,9583,0.0001 (Very Low),1.6.43.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.44.0,1.6.47.255,4,9583,0.0001 (Very Low),1.6.44.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.46.0,1.6.46.255,4,9583,0.0001 (Very Low),1.6.46.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.48.0,1.6.51.255,4,9583,0.0001 (Very Low),1.6.48.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.50.0,1.6.50.255,4,9583,0.0001 (Very Low),1.6.50.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.52.0,1.6.55.255,4,9583,0.0001 (Very Low),1.6.52.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.52.0,1.6.52.255,4,9583,0.0001 (Very Low),1.6.52.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.54.0,1.6.54.255,4,9583,0.0001 (Very Low),1.6.54.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.56.0,1.6.59.255,4,9583,0.0001 (Very Low),1.6.56.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.59.0,1.6.59.255,4,9583,0.0001 (Very Low),1.6.59.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.60.0,1.6.63.255,4,9583,0.0001 (Very Low),1.6.60.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.60.0,1.6.60.255,4,9583,0.0001 (Very Low),1.6.60.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.64.0,1.6.67.255,4,9583,0.0001 (Very Low),1.6.64.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.65.0,1.6.65.255,4,9583,0.0001 (Very Low),1.6.65.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.66.0,1.6.66.255,4,9583,0.0001 (Very Low),1.6.66.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.67.0,1.6.67.255,4,9583,0.0001 (Very Low),1.6.67.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.68.0,1.6.71.255,4,9583,0.0001 (Very Low),1.6.68.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.69.0,1.6.69.255,4,9583,0.0001 (Very Low),1.6.69.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.70.0,1.6.70.255,4,9583,0.0001 (Very Low),1.6.70.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.71.0,1.6.71.255,4,9583,0.0001 (Very Low),1.6.71.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.72.0,1.6.75.255,4,9583,0.0001 (Very Low),1.6.72.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.72.0,1.6.72.255,4,9583,0.0001 (Very Low),1.6.72.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.73.0,1.6.73.255,4,9583,0.0001 (Very Low),1.6.73.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.74.0,1.6.74.255,4,9583,0.0001 (Very Low),1.6.74.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.75.0,1.6.75.255,4,9583,0.0001 (Very Low),1.6.75.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.76.0,1.6.79.255,4,9583,0.0001 (Very Low),1.6.76.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.80.0,1.6.83.255,4,9583,0.0001 (Very Low),1.6.80.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.82.0,1.6.82.255,4,9583,0.0001 (Very Low),1.6.82.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.84.0,1.6.87.255,4,9583,0.0001 (Very Low),1.6.84.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.88.0,1.6.91.255,4,9583,0.0001 (Very Low),1.6.88.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.89.0,1.6.89.255,4,9583,0.0001 (Very Low),1.6.89.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.92.0,1.6.95.255,4,9583,0.0001 (Very Low),1.6.92.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.92.0,1.6.92.255,4,9583,0.0001 (Very Low),1.6.92.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.93.0,1.6.93.255,4,9583,0.0001 (Very Low),1.6.93.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.95.0,1.6.95.255,4,9583,0.0001 (Very Low),1.6.95.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.96.0,1.6.99.255,4,9583,0.0001 (Very Low),1.6.96.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.99.0,1.6.99.255,4,9583,0.0001 (Very Low),1.6.99.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.100.0,1.6.103.255,4,9583,0.0001 (Very Low),1.6.100.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.104.0,1.6.107.255,4,9583,0.0001 (Very Low),1.6.104.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.104.0,1.6.104.255,4,9583,0.0001 (Very Low),1.6.104.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.108.0,1.6.111.255,4,9583,0.0001 (Very Low),1.6.108.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.109.0,1.6.109.255,4,9583,0.0001 (Very Low),1.6.109.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.112.0,1.6.115.255,4,9583,0.0001 (Very Low),1.6.112.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.115.0,1.6.115.255,4,9583,0.0001 (Very Low),1.6.115.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.116.0,1.6.119.255,4,9583,0.0001 (Very Low),1.6.116.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.118.0,1.6.118.255,4,9583,0.0001 (Very Low),1.6.118.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.120.0,1.6.123.255,4,9583,0.0001 (Very Low),1.6.120.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.124.0,1.6.127.255,4,9583,0.0001 (Very Low),1.6.124.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.128.0,1.6.131.255,4,9583,0.0001 (Very Low),1.6.128.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.128.0,1.6.128.255,4,9583,0.0001 (Very Low),1.6.128.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.130.0,1.6.130.255,4,9583,0.0001 (Very Low),1.6.130.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.132.0,1.6.133.255,4,9583,0.0001 (Very Low),1.6.132.0/23,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.132.0,1.6.132.255,4,9583,0.0001 (Very Low),1.6.132.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.134.0,1.6.135.255,4,9583,0.0001 (Very Low),1.6.134.0/23,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.136.0,1.6.139.255,4,9583,0.0001 (Very Low),1.6.136.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.136.0,1.6.136.255,4,132215,0.0001 (Very Low),1.6.136.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.6.138.0,1.6.138.255,4,9583,0.0001 (Very Low),1.6.138.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.139.0,1.6.139.255,4,9583,0.0001 (Very Low),1.6.139.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.140.0,1.6.143.255,4,9583,0.0001 (Very Low),1.6.140.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.141.0,1.6.141.255,4,9583,0.0001 (Very Low),1.6.141.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.144.0,1.6.147.255,4,9583,0.0001 (Very Low),1.6.144.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.144.0,1.6.144.255,4,9583,0.0001 (Very Low),1.6.144.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.146.0,1.6.146.255,4,9583,0.0001 (Very Low),1.6.146.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.147.0,1.6.147.255,4,9583,0.0001 (Very Low),1.6.147.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.148.0,1.6.151.255,4,9583,0.0001 (Very Low),1.6.148.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.152.0,1.6.155.255,4,9583,0.0001 (Very Low),1.6.152.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.156.0,1.6.159.255,4,9583,0.0001 (Very Low),1.6.156.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.156.0,1.6.156.255,4,9583,0.0001 (Very Low),1.6.156.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.157.0,1.6.157.255,4,9583,0.0001 (Very Low),1.6.157.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.158.0,1.6.158.255,4,9583,0.0001 (Very Low),1.6.158.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.160.0,1.6.163.255,4,9583,0.0001 (Very Low),1.6.160.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.160.0,1.6.160.255,4,9583,0.0001 (Very Low),1.6.160.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.161.0,1.6.161.255,4,9583,0.0001 (Very Low),1.6.161.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.163.0,1.6.163.255,4,9583,0.0001 (Very Low),1.6.163.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.164.0,1.6.167.255,4,9583,0.0001 (Very Low),1.6.164.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.165.0,1.6.165.255,4,9583,0.0001 (Very Low),1.6.165.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.166.0,1.6.166.255,4,9583,0.0001 (Very Low),1.6.166.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.167.0,1.6.167.255,4,9583,0.0001 (Very Low),1.6.167.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.168.0,1.6.171.255,4,9583,0.0001 (Very Low),1.6.168.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.172.0,1.6.175.255,4,9583,0.0001 (Very Low),1.6.172.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.172.0,1.6.172.255,4,9583,0.0001 (Very Low),1.6.172.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.176.0,1.6.179.255,4,9583,0.0001 (Very Low),1.6.176.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.177.0,1.6.177.255,4,9583,0.0001 (Very Low),1.6.177.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.180.0,1.6.183.255,4,9583,0.0001 (Very Low),1.6.180.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.184.0,1.6.187.255,4,9583,0.0001 (Very Low),1.6.184.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.187.0,1.6.187.255,4,9583,0.0001 (Very Low),1.6.187.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.188.0,1.6.191.255,4,9583,0.0001 (Very Low),1.6.188.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.188.0,1.6.188.255,4,9583,0.0001 (Very Low),1.6.188.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.191.0,1.6.191.255,4,9583,0.0001 (Very Low),1.6.191.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.192.0,1.6.195.255,4,9583,0.0001 (Very Low),1.6.192.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.194.0,1.6.194.255,4,9583,0.0001 (Very Low),1.6.194.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.195.0,1.6.195.255,4,9583,0.0001 (Very Low),1.6.195.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.196.0,1.6.199.255,4,9583,0.0001 (Very Low),1.6.196.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.197.0,1.6.197.255,4,9583,0.0001 (Very Low),1.6.197.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.198.0,1.6.198.255,4,9583,0.0001 (Very Low),1.6.198.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.199.0,1.6.199.255,4,9583,0.0001 (Very Low),1.6.199.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.200.0,1.6.203.255,4,9583,0.0001 (Very Low),1.6.200.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.200.0,1.6.200.255,4,9583,0.0001 (Very Low),1.6.200.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.201.0,1.6.201.255,4,9583,0.0001 (Very Low),1.6.201.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.204.0,1.6.207.255,4,9583,0.0001 (Very Low),1.6.204.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.204.0,1.6.204.255,4,9583,0.0001 (Very Low),1.6.204.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.205.0,1.6.205.255,4,9583,0.0001 (Very Low),1.6.205.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.208.0,1.6.211.255,4,9583,0.0001 (Very Low),1.6.208.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.208.0,1.6.208.255,4,9583,0.0001 (Very Low),1.6.208.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.211.0,1.6.211.255,4,9583,0.0001 (Very Low),1.6.211.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
